,object,video_id
3120,trimming,v_SIX51vtOOek
3121,shown,v_IKhLjVIYisg
3122,see,v_IKhLjVIYisg
3123,performs,v_IKhLjVIYisg
3124,rides,v_IKhLjVIYisg
3125,plays,v_nQVJyUX8fHw
3126,serves,v_nQVJyUX8fHw
3127,returns,v_nQVJyUX8fHw
3128,left,v_nQVJyUX8fHw
3129,seen,v_sCCJpFKVV8g
3130,begins,v_sCCJpFKVV8g
3131,enjoy,v_pibXLs9IOX8
3132,are,v_pibXLs9IOX8
3133,shown,v_pibXLs9IOX8
3134,"""s""",v_D5vmWDHQ86I
3135,seated,v_D5vmWDHQ86I
3136,shown,v_D5vmWDHQ86I
3137,shown,v_D5vmWDHQ86I
3138,continues,v_D5vmWDHQ86I
3139,shown,v_D5vmWDHQ86I
3140,man,v_D5vmWDHQ86I
3141,seen,v_im6KJzbZzKE
3142,runs,v_im6KJzbZzKE
3143,shown,v_im6KJzbZzKE
3144,seen,v_lM3uGxHWZBA
3145,cheer,v_lM3uGxHWZBA
3146,shown,v_lM3uGxHWZBA
3147,shown,v_38nAdby_fTw
3148,shown,v_38nAdby_fTw
3149,rides,v_38nAdby_fTw
3150,stands,v_38nAdby_fTw
3151,sit,v_38nAdby_fTw
3152,uses,v_38nAdby_fTw
3153,is,v_swId_MFHywI
3154,comes,v_swId_MFHywI
3155,zooms,v_swId_MFHywI
3156,talking,v_swId_MFHywI
3157,standing,v_swId_MFHywI
3158,sitting,v_swId_MFHywI
3159,shows,v_swId_MFHywI
3160,pushes,v_swId_MFHywI
3161,is,v_swId_MFHywI
3162,goes,v_swId_MFHywI
3163,ends,v_swId_MFHywI
3164,standing,v_TnOdqLQPQA4
3165,lights,v_TnOdqLQPQA4
3166,seen,v_c6BcS5NdI6E
3167,shown,v_c6BcS5NdI6E
3168,shown,v_-SYV9IB-36s
3169,followed,v_-SYV9IB-36s
3170,applies,v_-SYV9IB-36s
3171,speaks,v_-SYV9IB-36s
3172,drinks,v_AZaSkc1gnhY
3173,makes,v_AZaSkc1gnhY
3174,hols,v_AZaSkc1gnhY
3175,plays,v_AZaSkc1gnhY
3176,plays,v_AZaSkc1gnhY
3177,seen,v_hQeDWu5NOj8
3178,continue,v_hQeDWu5NOj8
3179,use,v_hQeDWu5NOj8
3180,leads,v_5WJL9eJ8YDw
3181,seen,v_5WJL9eJ8YDw
3182,seen,v_PJdE8Ui2eno
3183,climbs,v_PJdE8Ui2eno
3184,holds,v_PJdE8Ui2eno
3185,watch,v_xr0tV2KNqgI
3186,pans,v_xr0tV2KNqgI
3187,getting,v_xr0tV2KNqgI
3188,walks,v_xr0tV2KNqgI
3189,begin,v_xr0tV2KNqgI
3190,shown,v_3Edxa-t4MxA
3191,shows,v_3Edxa-t4MxA
3192,perform,v_3Edxa-t4MxA
3193,"""s""",v_EWt03pUigc0
3194,shows,v_EWt03pUigc0
3195,showing,v_EWt03pUigc0
3196,shows,v_EWt03pUigc0
3197,are,v_EWt03pUigc0
3198,runs,v_u10c6Nx4K0A
3199,uses,v_u10c6Nx4K0A
3200,shown,v_j6S6eWSeGr0
3201,continues,v_j6S6eWSeGr0
3202,begins,v_xKDHIyd_tWA
3203,ends,v_xKDHIyd_tWA
3204,are,v_xKDHIyd_tWA
3205,begins,v_xKDHIyd_tWA
3206,runs,v_xKDHIyd_tWA
3207,sitting,v_-v9YLmGCYO0
3208,laughing,v_-v9YLmGCYO0
3209,turns,v_-v9YLmGCYO0
3210,seen,v_5kBKAfEX7XA
3211,continues,v_5kBKAfEX7XA
3212,talking,v_8cKjwHtCGU0
3213,begins,v_8cKjwHtCGU0
3214,stops,v_8cKjwHtCGU0
3215,followed,v_sX8Rr1o4XWM
3216,seen,v_sX8Rr1o4XWM
3217,continue,v_sX8Rr1o4XWM
3218,cleaning,v_J65l9OEP3pI
3219,clears,v_J65l9OEP3pI
3220,standing,v_J65l9OEP3pI
3221,cleans,v_J65l9OEP3pI
3222,gives,v_J65l9OEP3pI
3223,moves,v_J65l9OEP3pI
3224,seen,v_1D7iddqIIhM
3225,grabs,v_1D7iddqIIhM
3226,blows,v_1D7iddqIIhM
3227,bounces,v_oYH-XLQzMxU
3228,bounces,v_oYH-XLQzMxU
3229,bounces,v_oYH-XLQzMxU
3230,seen,v_hsUfo_jHQ60
3231,freezes,v_hsUfo_jHQ60
3232,seen,v_YddPa1ujWuk
3233,begins,v_YddPa1ujWuk
3234,wraps,v_YddPa1ujWuk
3235,seen,v_20i6YGSnt-c
3236,continues,v_20i6YGSnt-c
3237,seen,v_UeMcMSTO-Yg
3238,explains,v_UeMcMSTO-Yg
3239,shown,v_II3AiNrQ1uA
3240,performs,v_II3AiNrQ1uA
3241,dismounts,v_II3AiNrQ1uA
3242,"""s""",v_nEAypudaSFs
3243,plays,v_nEAypudaSFs
3244,continues,v_nEAypudaSFs
3245,moves,v_nEAypudaSFs
3246,raft,v_02WlEYafQ9Q
3247,group,v_02WlEYafQ9Q
3248,paddle,v_02WlEYafQ9Q
3249,navigates,v_02WlEYafQ9Q
3250,continue,v_02WlEYafQ9Q
3251,walk,v__AdJtwjeITM
3252,gather,v__AdJtwjeITM
3253,start,v__AdJtwjeITM
3254,work,v__AdJtwjeITM
3255,smiles,v__AdJtwjeITM
3256,playing,v_2DtotlMv9Gg
3257,men,v_2DtotlMv9Gg
3258,score,v_2DtotlMv9Gg
3259,followed,v_HGDatODUecQ
3260,people,v_HGDatODUecQ
3261,are,v_lhH3qdh8n3g
3262,are,v_lhH3qdh8n3g
3263,doing,v_lhH3qdh8n3g
3264,continue,v_lhH3qdh8n3g
3265,step,v_lhH3qdh8n3g
3266,seen,v_bx5ZHOUG-nI
3267,continues,v_bx5ZHOUG-nI
3268,pans,v_K8ivAsscK98
3269,plays,v_K8ivAsscK98
3270,shown,v_K8ivAsscK98
3271,seen,v_9E-FFtZl9qM
3272,shown,v_9E-FFtZl9qM
3273,shown,v_9E-FFtZl9qM
3274,shown,v_xpA16yFuDqw
3275,demonstrate,v_xpA16yFuDqw
3276,appear,v_xpA16yFuDqw
3277,seen,v_lwqSz2Q2L-E
3278,blows,v_lwqSz2Q2L-E
3279,leads,v_5JkN8t5k0jU
3280,lit,v_5JkN8t5k0jU
3281,throws,v_5JkN8t5k0jU
3282,sitting,v_LXHc1X1pKEM
3283,takes,v_LXHc1X1pKEM
3284,stands,v_LXHc1X1pKEM
3285,shows,v_LXHc1X1pKEM
3286,"""s""",v_LXHc1X1pKEM
3287,washes,v_LXHc1X1pKEM
3288,turns,v_P6z57_sYXm8
3289,spins,v_P6z57_sYXm8
3290,rides,v_P6z57_sYXm8
3291,falls,v_P6z57_sYXm8
3292,walks,v_P6z57_sYXm8
3293,skiing,v_mb5CLhyHMvU
3294,is,v_mb5CLhyHMvU
3295,continue,v_mb5CLhyHMvU
3296,start,v_mb5CLhyHMvU
3297,is,v_XztphLXwZjU
3298,uses,v_XztphLXwZjU
3299,drive,v_KfP205pf7PU
3300,shown,v_KfP205pf7PU
3301,shown,v_KfP205pf7PU
3302,shown,v_KfP205pf7PU
3303,talks,v_KfP205pf7PU
3304,talks,v_KfP205pf7PU
3305,women,v_KfP205pf7PU
3306,shown,v_KfP205pf7PU
3307,shown,v_KfP205pf7PU
3308,seen,v_bhAVJ2uUw0U
3309,continues,v_bhAVJ2uUw0U
3310,seen,v_c1T9LbXOVUs
3311,continue,v_c1T9LbXOVUs
3312,swimming,v_I7Sole68Gag
3313,watching,v_I7Sole68Gag
3314,start,v_I7Sole68Gag
3315,tries,v_I7Sole68Gag
3316,sitting,v_Sx7YgFLnwfM
3317,playing,v_Sx7YgFLnwfM
3318,talking,v_Sx7YgFLnwfM
3319,dressed,v_0_9_HIvxNMw
3320,seen,v_0_9_HIvxNMw
3321,shown,v_bqv3vCT0T5s
3322,turns,v_bqv3vCT0T5s
3323,collapses,v_bqv3vCT0T5s
3324,seen,v_5cTnHXcD7DE
3325,seen,v_5cTnHXcD7DE
3326,cheer,v_5cTnHXcD7DE
3327,shown,v_SCM5-6hQCGY
3328,looks,v_SCM5-6hQCGY
3329,keeps,v_SCM5-6hQCGY
3330,joins,v_SCM5-6hQCGY
3331,comes,v_SCM5-6hQCGY
3332,seen,v_SlgBcsCTy58
3333,seen,v_SlgBcsCTy58
3334,continues,v_SlgBcsCTy58
3335,is,v_wohWWAB47KM
3336,show,v_wohWWAB47KM
3337,tries,v_wohWWAB47KM
3338,explains,v_BUk-fR6TAnk
3339,shown,v_BUk-fR6TAnk
3340,is,v_BUk-fR6TAnk
3341,demonstrates,v_BUk-fR6TAnk
3342,tapes,v_BUk-fR6TAnk
3343,places,v_BUk-fR6TAnk
3344,acting,v_e6Dhfn1d3ic
3345,shows,v_e6Dhfn1d3ic
3346,joins,v_e6Dhfn1d3ic
3347,dancing,v_e6Dhfn1d3ic
3348,walks,v_zTnRo6yABtg
3349,throws,v_zTnRo6yABtg
3350,does,v_zTnRo6yABtg
3351,seen,v_FUrLg7FETWo
3352,takes,v_FUrLg7FETWo
3353,swings,v_FUrLg7FETWo
3354,using,v_nDRaXY5ddPs
3355,chasing,v_nDRaXY5ddPs
3356,continue,v_nDRaXY5ddPs
3357,standing,v_k_gjsTv-jy8
3358,put,v_k_gjsTv-jy8
3359,take,v_k_gjsTv-jy8
3360,wash,v_k_gjsTv-jy8
3361,see,v_0JCM9uzZafU
3362,see,v_0JCM9uzZafU
3363,see,v_0JCM9uzZafU
3364,cuts,v_0JCM9uzZafU
3365,puts,v_0JCM9uzZafU
3366,puts,v_0JCM9uzZafU
3367,peels,v_0JCM9uzZafU
3368,rhinestones,v_0JCM9uzZafU
3369,doing,v_8PkoDfbK5Bc
3370,standing,v_8PkoDfbK5Bc
3371,stand,v_8PkoDfbK5Bc
3372,sliding,v_y8OQkNk8WpY
3373,holding,v_y8OQkNk8WpY
3374,run,v_y8OQkNk8WpY
3375,seen,v_Jo2-IPbuapw
3376,paints,v_Jo2-IPbuapw
3377,finishes,v_Jo2-IPbuapw
3378,seen,v_iNhoeDq_EBQ
3379,do,v_iNhoeDq_EBQ
3380,followed,v_Jd3D2d-RwL0
3381,seen,v_Jd3D2d-RwL0
3382,turns,v_Jd3D2d-RwL0
3383,shown,v_Jd3D2d-RwL0
3384,sits,v_sb0r71oGs3M
3385,sails,v_sb0r71oGs3M
3386,goes,v_sb0r71oGs3M
3387,rides,v_zf4MXHeiSXs
3388,arrive,v_zf4MXHeiSXs
3389,running,v_zf4MXHeiSXs
3390,are,v_N3WVKg7Q2io
3391,is,v_N3WVKg7Q2io
3392,is,v_N3WVKg7Q2io
3393,running,v_N3WVKg7Q2io
3394,shown,v_ub0pmYL8i5s
3395,takes,v_ub0pmYL8i5s
3396,see,v_w50et2-vEOQ
3397,see,v_w50et2-vEOQ
3398,see,v_w50et2-vEOQ
3399,see,v_w50et2-vEOQ
3400,see,v_w50et2-vEOQ
3401,wakeboards,v_w50et2-vEOQ
3402,see,v_w50et2-vEOQ
3403,falls,v_w50et2-vEOQ
3404,are,v_BoKEPRjFydk
3405,begins,v_BoKEPRjFydk
3406,throws,v_BoKEPRjFydk
3407,makes,v_BoKEPRjFydk
3408,throws,v_BoKEPRjFydk
3409,spins,v_BoKEPRjFydk
3410,come,v_BoKEPRjFydk
3411,filled,v_BoKEPRjFydk
3412,shown,v_QYU2srH753Q
3413,shown,v_QYU2srH753Q
3414,cracks,v_QYU2srH753Q
3415,rides,v_QYU2srH753Q
3416,lifts,v_QYU2srH753Q
3417,shovels,v_QYU2srH753Q
3418,stands,v_QYU2srH753Q
3419,flock,v_QYU2srH753Q
3420,moves,v_QYU2srH753Q
3421,runs,v_QYU2srH753Q
3422,hovers,v_QYU2srH753Q
3423,pulls,v_QYU2srH753Q
3424,shown,v__i_ERtwvcJE
3425,looks,v__i_ERtwvcJE
3426,shows,v__i_ERtwvcJE
3427,"""s""",v_4R5KDUqBPcU
3428,begins,v_4R5KDUqBPcU
3429,spins,v_4R5KDUqBPcU
3430,see,v_l8aaaDY4ehA
3431,goes,v_l8aaaDY4ehA
3432,switches,v_l8aaaDY4ehA
3433,stands,v_l8aaaDY4ehA
3434,puts,v_l8aaaDY4ehA
3435,comes,v_aFpWNTroghs
3436,digs,v_aFpWNTroghs
3437,gets,v_aFpWNTroghs
3438,takes,v_aFpWNTroghs
3439,ends,v_aFpWNTroghs
3440,knitting,v_nsDyItaRUXI
3441,using,v_nsDyItaRUXI
3442,pulls,v_nsDyItaRUXI
3443,turns,v_EoQgUlLb3U4
3444,throws,v_EoQgUlLb3U4
3445,watches,v_EoQgUlLb3U4
3446,seen,v_MRpg1K7YWSE
3447,moves,v_MRpg1K7YWSE
3448,appear,v_ESsUwNlkJoo
3449,filled,v_ESsUwNlkJoo
3450,go,v_ESsUwNlkJoo
3451,seen,v_qkN9uA8izVE
3452,struggle,v_qkN9uA8izVE
3453,plays,v_K-eZfCs8yOc
3454,finish,v_K-eZfCs8yOc
3455,standing,v_xj-f9hzQ3Lc
3456,calls,v_xj-f9hzQ3Lc
3457,let,v_xj-f9hzQ3Lc
3458,shown,v_RTIzzeNaH2Q
3459,putting,v_RTIzzeNaH2Q
3460,walks,v_A5JcwIaP30Y
3461,gets,v_A5JcwIaP30Y
3462,grips,v_A5JcwIaP30Y
3463,has,v_A5JcwIaP30Y
3464,snowboarding,v_gnVupEzu59g
3465,riding,v_gnVupEzu59g
3466,standing,v_gnVupEzu59g
3467,"""s""",v_6lIi6-Y6q10
3468,puts,v_6lIi6-Y6q10
3469,slices,v_6lIi6-Y6q10
3470,puts,v_6lIi6-Y6q10
3471,In,v_bOULU-0Nloc
3472,begins,v_bOULU-0Nloc
3473,moves,v_bOULU-0Nloc
3474,grabs,v_bOULU-0Nloc
3475,goes,v_bOULU-0Nloc
3476,goes,v_bOULU-0Nloc
3477,shows,v_M_CU9guT3C0
3478,brush,v_M_CU9guT3C0
3479,explains,v_M_CU9guT3C0
3480,positions,v_jwYgWG2fqOA
3481,performs,v_jwYgWG2fqOA
3482,throws,v_jwYgWG2fqOA
3483,takes,v_jwYgWG2fqOA
3484,bending,v_fO2fWjYEhMc
3485,went,v_fO2fWjYEhMc
3486,see,v__pMQwrt-cf4
3487,see,v__pMQwrt-cf4
3488,see,v__pMQwrt-cf4
3489,cuts,v__pMQwrt-cf4
3490,unrolls,v__pMQwrt-cf4
3491,holds,v_tGuPkIKGIK4
3492,waits,v_tGuPkIKGIK4
3493,give,v_tGuPkIKGIK4
3494,looks,v_tGuPkIKGIK4
3495,stand,v_8ao9LZLn0Hs
3496,begin,v_8ao9LZLn0Hs
3497,play,v_8ao9LZLn0Hs
3498,wearing,v_HGy8UgabFMw
3499,trimmed,v_HGy8UgabFMw
3500,moved,v_HGy8UgabFMw
3501,shown,v_mGLCCohSA0A
3502,shown,v_mGLCCohSA0A
3503,shown,v_mGLCCohSA0A
3504,shown,v_mGLCCohSA0A
3505,shown,v_mGLCCohSA0A
3506,continue,v_mGLCCohSA0A
3507,shown,v_WEoelJQYlxk
3508,vacuum,v_WEoelJQYlxk
3509,shown,v_WEoelJQYlxk
3510,standing,v_h9WOFfVGeAQ
3511,sitting,v_h9WOFfVGeAQ
3512,see,v_8EDq3cjHhz0
3513,see,v_8EDq3cjHhz0
3514,see,v_8EDq3cjHhz0
3515,see,v_8EDq3cjHhz0
3516,interviews,v_8EDq3cjHhz0
3517,throws,v_8EDq3cjHhz0
3518,throws,v_8EDq3cjHhz0
3519,standing,v_wBwBm7Ju9a8
3520,jumping,v_wBwBm7Ju9a8
3521,shakes,v_wBwBm7Ju9a8
3522,jumps,v_wBwBm7Ju9a8
3523,goes,v_wBwBm7Ju9a8
3524,jumping,v_wBwBm7Ju9a8
3525,standing,v_wBwBm7Ju9a8
3526,seen,v_wBbSb9Ubis4
3527,seen,v_wBbSb9Ubis4
3528,seen,v_wBbSb9Ubis4
3529,kneeling,v_kZMDKbfIis0
3530,scrub,v_kZMDKbfIis0
3531,begins,v_kZMDKbfIis0
3532,seen,v_6aWTCiY3eww
3533,speaks,v_6aWTCiY3eww
3534,see,v_NcEWimHnC54
3535,see,v_NcEWimHnC54
3536,see,v_NcEWimHnC54
3537,see,v_NcEWimHnC54
3538,see,v_NcEWimHnC54
3539,see,v_NcEWimHnC54
3540,shown,v_NcEWimHnC54
3541,stand,v_4CTczKzaPa4
3542,spins,v_4CTczKzaPa4
3543,takes,v_4CTczKzaPa4
3544,laughs,v_4CTczKzaPa4
3545,sitting,v_beRmfL0Uh28
3546,shown,v_beRmfL0Uh28
3547,pictured,v_beRmfL0Uh28
3548,continue,v_beRmfL0Uh28
3549,get,v_beRmfL0Uh28
3550,running,v_X74SOIQRD4M
3551,began,v_X74SOIQRD4M
3552,running,v_X74SOIQRD4M
3553,appears,v_RDCZQ0nWIPc
3554,talking,v_RDCZQ0nWIPc
3555,appears,v_RDCZQ0nWIPc
3556,do,v_7rf06_5zNJk
3557,move,v_7rf06_5zNJk
3558,squats,v_9ku5v_hSVMw
3559,drops,v_9ku5v_hSVMw
3560,watches,v_9ku5v_hSVMw
3561,speaks,v_Y2gFwWnli4g
3562,grabs,v_Y2gFwWnli4g
3563,stirs,v_Y2gFwWnli4g
3564,pours,v_Y2gFwWnli4g
3565,cuts,v_Y2gFwWnli4g
3566,throws,v_Y2gFwWnli4g
3567,mixes,v_Y2gFwWnli4g
3568,places,v_Y2gFwWnli4g
3569,shows,v_Y2gFwWnli4g
3570,standing,v_6TgVNz6PATk
3571,sliding,v_6TgVNz6PATk
3572,going,v_6TgVNz6PATk
3573,standing,v_xLRUuV1z3QA
3574,climbed,v_xLRUuV1z3QA
3575,walk,v_xLRUuV1z3QA
3576,washes,v_SwQbnQX7LCQ
3577,spreads,v_SwQbnQX7LCQ
3578,cleans,v_SwQbnQX7LCQ
3579,rinses,v_SwQbnQX7LCQ
3580,seen,v_Lml6HGhM4yg
3581,smiles,v_Lml6HGhM4yg
3582,pose,v_u1grT0O81Qg
3583,shown,v_u1grT0O81Qg
3584,jab,v_u1grT0O81Qg
3585,seen,v_qCtoh8hxjOA
3586,meets,v_qCtoh8hxjOA
3587,standing,v_n18TxTWnbFI
3588,jumps,v_n18TxTWnbFI
3589,does,v_n18TxTWnbFI
3590,jump,v_n18TxTWnbFI
3591,falls,v_n18TxTWnbFI
3592,jumping,v_n18TxTWnbFI
3593,jumping,v_n18TxTWnbFI
3594,sitting,v_VCdZ9gfzRWo
3595,putting,v_VCdZ9gfzRWo
3596,walking,v_VCdZ9gfzRWo
3597,standing,v_Ok_Tjkob8IA
3598,putting,v_Ok_Tjkob8IA
3599,playing,v_1aRRlW0k-_4
3600,practicing,v_1aRRlW0k-_4
3601,watching,v_1aRRlW0k-_4
3602,are,v_DRI64Xoxy5w
3603,goes,v_DRI64Xoxy5w
3604,drops,v_DRI64Xoxy5w
3605,is,v_h7cetqsBVn0
3606,are,v_h7cetqsBVn0
3607,get,v_h7cetqsBVn0
3608,are,v_h7cetqsBVn0
3609,helping,v_h7cetqsBVn0
3610,raise,v_h7cetqsBVn0
3611,walk,v_h7cetqsBVn0
3612,filled,v__9h6NBOPTy8
3613,shown,v__9h6NBOPTy8
3614,decorates,v__9h6NBOPTy8
3615,are,v_7-5sFmNf4i4
3616,seated,v_7-5sFmNf4i4
3617,surprise,v_7-5sFmNf4i4
3618,go,v_7-5sFmNf4i4
3619,surprise,v_7-5sFmNf4i4
3620,seen,v_DmTI8y6Anvo
3621,continues,v_DmTI8y6Anvo
3622,holds,v_seScyTd2XSc
3623,sprays,v_seScyTd2XSc
3624,turned,v_seScyTd2XSc
3625,used,v_seScyTd2XSc
3626,shown,v_evj6y2xZCnM
3627,doing,v_evj6y2xZCnM
3628,skateboarding,v_evj6y2xZCnM
3629,skateboarding,v_evj6y2xZCnM
3630,running,v_FnrvqpjHe6I
3631,walked,v_FnrvqpjHe6I
3632,kicked,v_FnrvqpjHe6I
3633,continue,v_FnrvqpjHe6I
3634,seen,v_PXvqhB91EkA
3635,continue,v_PXvqhB91EkA
3636,seen,v_GEmuTigZlYA
3637,moves,v_GEmuTigZlYA
3638,runs,v_YAm1JXAtqh4
3639,runs,v_YAm1JXAtqh4
3640,shown,v_0_ZLjaAEx5s
3641,shown,v_0_ZLjaAEx5s
3642,whips,v_0_ZLjaAEx5s
3643,parts,v_0_ZLjaAEx5s
3644,brushes,v_0_ZLjaAEx5s
3645,puts,v_0_ZLjaAEx5s
3646,puts,v_0_ZLjaAEx5s
3647,gives,v_0_ZLjaAEx5s
3648,dancing,v_XqW8wjFpGRU
3649,jump,v_XqW8wjFpGRU
3650,seen,v_4hbMYlgO8_o
3651,wacks,v_4hbMYlgO8_o
3652,streaming,v_6B3qNzgqnpc
3653,seen,v_6B3qNzgqnpc
3654,keeps,v_6B3qNzgqnpc
3655,sitting,v_d8M7yIj9jbE
3656,flips,v_d8M7yIj9jbE
3657,begin,v_d8M7yIj9jbE
3658,appears,v_KmhzUY2ooCw
3659,playing,v_KmhzUY2ooCw
3660,dive,v_HKgnushHynQ
3661,standing,v_HKgnushHynQ
3662,jumping,v_HKgnushHynQ
3663,begin,v_HKgnushHynQ
3664,dancing,v_HKgnushHynQ
3665,sits,v_MyPQ_e4dGDw
3666,chops,v_MyPQ_e4dGDw
3667,squeezed,v_MyPQ_e4dGDw
3668,add,v_MyPQ_e4dGDw
3669,seen,v_KNzFJses9jc
3670,continues,v_KNzFJses9jc
3671,are,v_H-fl49tiqGE
3672,stands,v_H-fl49tiqGE
3673,seen,v_M2ntILX6VP0
3674,ties,v_M2ntILX6VP0
3675,shown,v_M2ntILX6VP0
3676,running,v_1GzrcmQ5Pcc
3677,holding,v_1GzrcmQ5Pcc
3678,poses,v_1GzrcmQ5Pcc
3679,standing,v_0L959X4oxaY
3680,seated,v_0L959X4oxaY
3681,released,v_0L959X4oxaY
3682,watching,v_g7l-Y_bgPkI
3683,thrown,v_g7l-Y_bgPkI
3684,served,v_g7l-Y_bgPkI
3685,holding,v_g7l-Y_bgPkI
3686,prepares,v_g7l-Y_bgPkI
3687,is,v_pmn8_4zKo7I
3688,sitting,v_pmn8_4zKo7I
3689,day,v_pmn8_4zKo7I
3690,man,v_pmn8_4zKo7I
3691,running,v_URzytLugoVw
3692,catches,v_URzytLugoVw
3693,runs,v_URzytLugoVw
3694,appears,v_URzytLugoVw
3695,see,v_URzytLugoVw
3696,see,v_GgfyTMpHfnI
3697,watch,v_GgfyTMpHfnI
3698,girl,v_GgfyTMpHfnI
3699,braids,v_GgfyTMpHfnI
3700,shows,v_GgfyTMpHfnI
3701,makes,v_GgfyTMpHfnI
3702,pans,v_zPZGjZES31A
3703,captures,v_zPZGjZES31A
3704,mowing,v_zPZGjZES31A
3705,braiding,v_Ug3pM64HhK4
3706,Crossing,v_Ug3pM64HhK4
3707,Crossing,v_Ug3pM64HhK4
3708,finishes,v_Ug3pM64HhK4
3709,done,v_Ug3pM64HhK4
3710,sit,v_MoVZoCmkdjY
3711,pours,v_MoVZoCmkdjY
3712,making,v_MoVZoCmkdjY
3713,pours,v_MoVZoCmkdjY
3714,pours,v_MoVZoCmkdjY
3715,is,v_HV_yqsiFoKA
3716,gets,v_HV_yqsiFoKA
3717,are,v_HV_yqsiFoKA
3718,standing,v_HV_yqsiFoKA
3719,comes,v_Bbb8CybvMlk
3720,comes,v_Bbb8CybvMlk
3721,are,v_Bbb8CybvMlk
3722,decorates,v_Bbb8CybvMlk
3723,shown,v_Bbb8CybvMlk
3724,ends,v_Bbb8CybvMlk
3725,pans,v_HiEClhlj5_A
3726,shake,v_HiEClhlj5_A
3727,race,v_HiEClhlj5_A
3728,bump,v_HiEClhlj5_A
3729,sitting,v_IOoj4yWCoPg
3730,removes,v_IOoj4yWCoPg
3731,adds,v_IOoj4yWCoPg
3732,puts,v_IOoj4yWCoPg
3733,standing,v_xMQcYD044z4
3734,is,v_xMQcYD044z4
3735,is,v_xMQcYD044z4
3736,leads,v_0-CYG7bH54A
3737,grades,v_0-CYG7bH54A
3738,serves,v_0-CYG7bH54A
3739,put,v_0-CYG7bH54A
3740,woman,v_GwJ9DmiW8dk
3741,jumps,v_GwJ9DmiW8dk
3742,begins,v_GwJ9DmiW8dk
3743,recovers,v_GwJ9DmiW8dk
3744,throws,v_GwJ9DmiW8dk
3745,are,v_Ia3Aa4AO-_E
3746,continue,v_Ia3Aa4AO-_E
3747,holds,v_Ia3Aa4AO-_E
3748,introduces,v_Ia3Aa4AO-_E
3749,playing,v_3XUxm78gjJE
3750,falls,v_3XUxm78gjJE
3751,dancing,v_3XUxm78gjJE
3752,seen,v_RclRzty0YVE
3753,kicks,v_RclRzty0YVE
3754,attempts,v_RclRzty0YVE
0,room,v_QOlSCBRmfWY
1,room,v_QOlSCBRmfWY
2,room,v_QOlSCBRmfWY
3,sequence,v_ehGHCYKzyZ8
4,sequence,v_ehGHCYKzyZ8
5,ground,v_ehGHCYKzyZ8
6,ups,v_ehGHCYKzyZ8
7,room,v_ehGHCYKzyZ8
8,areas,v_ehGHCYKzyZ8
9,kitchen,v_nwznKOuZM7w
10,ski,v_nwznKOuZM7w
11,hallway,v_ogQozSI5V8U
12,socks,v_ogQozSI5V8U
13,room,v_ogQozSI5V8U
14,music,v_nHE7u40plD0
15,them,v_nHE7u40plD0
16,walks,v_nHE7u40plD0
17,picture,v_nHE7u40plD0
18,chair,v_69IsHpmRyfk
19,her,v_69IsHpmRyfk
20,lotion,v_69IsHpmRyfk
21,camel,v_D18b2IZpxk0
22,,v_D18b2IZpxk0
23,lens,v_D18b2IZpxk0
24,floor,v_pizl41xmw7k
25,mop,v_pizl41xmw7k
26,area,v_pizl41xmw7k
27,floor,v_oP77DgsbhKQ
28,ingredients,v_oP77DgsbhKQ
29,floor,v_oP77DgsbhKQ
30,tiles,v_oP77DgsbhKQ
31,men,v_fzp5ooc727c
32,men,v_fzp5ooc727c
33,field,v_fzp5ooc727c
34,ball,v_fzp5ooc727c
35,ball,v_fzp5ooc727c
36,ground,v_fzp5ooc727c
37,,v_fzp5ooc727c
38,ground,v_fzp5ooc727c
39,screen,v_fzp5ooc727c
40,overalls,v_LNKdVrX_0Fg
41,paper,v_LNKdVrX_0Fg
42,it,v_LNKdVrX_0Fg
43,suit,v_t0ajvfx6dgA
44,field,v_t0ajvfx6dgA
45,uniform,v_t0ajvfx6dgA
46,set,v_IoiDAHNryTk
47,bars,v_IoiDAHNryTk
48,area,v__yWADgOFxP0
49,himself,v__yWADgOFxP0
50,boy,v_AGgJVF3nT6I
51,back,v_AGgJVF3nT6I
52,couches,v_XD3yFrJHiv8
53,couch,v_XD3yFrJHiv8
54,clipboard,v_XD3yFrJHiv8
55,couch,v_XD3yFrJHiv8
56,parts,v_XD3yFrJHiv8
57,field,v_lZKrd84QElk
58,speech,v_lZKrd84QElk
59,beer,v_lZKrd84QElk
60,playing,v_6lYTHj9vImo
61,castles,v_6lYTHj9vImo
62,beach,v_6lYTHj9vImo
63,girls,v_6lYTHj9vImo
64,leaves,v_E3QtX6r9QX0
65,machine,v_E3QtX6r9QX0
66,ball,v_iYxj8a1TPYk
67,camera,v_iYxj8a1TPYk
68,room,v_cp52LdlmlUk
69,room,v_cp52LdlmlUk
70,stools,v_cp52LdlmlUk
71,people,v_bpg2PC2neQM
72,clips,v_bpg2PC2neQM
73,color,v_bpg2PC2neQM
74,bagpipes,v_RgzbNJPchqc
75,couch,v_RgzbNJPchqc
76,canoe,v__zHSfEhEqkU
77,ways,v__zHSfEhEqkU
78,people,v_dAjhBWalWRM
79,table,v_dAjhBWalWRM
80,costumes,v_zihMznAYlV0
81,costumes,v_zihMznAYlV0
82,five,v_zihMznAYlV0
83,camera,v_zihMznAYlV0
84,crashes,v_zihMznAYlV0
85,platform,v_zihMznAYlV0
